_id,comment,score.neg,score.neu,score.pos,score.compound,sentiment
67c3bfd6b702a263cd40ead6,"CRAZYYYYY, imma talk abt this everywhere",0,1,0,0,Neutral
67c3bfd6b702a263cd40ead7,bro woke up and pressed the upload button,0,1,0,0,Neutral
67c3bfd6b702a263cd40ead8,Love from New Orleans 🎉🎉🎉🎉🎉🎉,0,0.488,0.512,0.6369,Positive
67c3bfd6b702a263cd40ead9,This beat is hard as f_ck,0.219,0.781,0,-0.1027,Negative
67c3bfd6b702a263cd40eada,Goat,0,1,0,0,Neutral
67c3bfd6b702a263cd40eadb,😭😭❤️‍🔥❤️‍🔥❤️‍🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eadc,bro woke up and felt like dropping,0,0.706,0.294,0.3612,Positive
67c3bfd6b702a263cd40eadd,I know @jeremyhecht going crazy with the steps rn😢😮,0.255,0.745,0,-0.34,Negative
67c3bfd6b702a263cd40eade,Bro predicted it in the not like us diss lmao,0.151,0.571,0.278,0.4195,Positive
67c3bfd6b702a263cd40eadf,Detroit Facebook live 💥💥💥💥💥💥💥💥 taking music to another level.,0,1,0,0,Neutral
67c3bfd6b702a263cd40eae0,UH OH,0,1,0,0,Neutral
67c3bfd6b702a263cd40eae1,🕺🏾✨💃🏾😂,0,1,0,0,Neutral
67c3bfd6b702a263cd40eae2,“Let the wolves out I been a DAWG!!”,0,1,0,0,Neutral
67c3bfd6b702a263cd40eae3,"She’s here, and she’s beautiful!",0,0.488,0.512,0.636,Positive
67c3bfd6b702a263cd40eae4,ILL SQUABBLE UP FOR YOU KENDRICK,0.359,0.641,0,-0.4215,Negative
67c3bfd6b702a263cd40eae5,THIS IS THE BEST FRIDAY LIKE WTF🔥🔥🔥,0,0.427,0.573,0.7717,Positive
67c3bfd6b702a263cd40eae6,I AINT GONNA GLAZE BUT THIS FIRREEEEEEEEEEEE THIS MOTHERFUCKER DONT MISSS ❤️❤️❤️🔥🔥🔥🔥🔥,0.429,0.571,0,-0.859,Negative
67c3bfd6b702a263cd40eae7,i got goosebums when i heard it bro..,0,1,0,0,Neutral
67c3bfd6b702a263cd40eae8,So this is the song from the beginning of &quot;Not like us&quot;,0,0.815,0.185,0.3612,Positive
67c3bfd6b702a263cd40eae9,Get the f out my facaceaccce goes hard,0.189,0.811,0,-0.1027,Negative
67c3bfd6b702a263cd40eaea,Friday night 💨💨😶‍🌫️🤕,0,1,0,0,Neutral
67c3bfd6b702a263cd40eaeb,this is SO GOOD W KENDRICK,0,0.462,0.538,0.6867,Positive
67c3bfd6b702a263cd40eaec,let me listen for the 100th times😇😇😇😇😇😇😇😇😇😇,0,1,0,0,Neutral
67c3bfd6b702a263cd40eaed,Kendrick finally turned a snippet into a full song. I AM TRULY LIVE!!!😊❤❤❤🎉🎉🎉,0,0.666,0.334,0.6714,Positive
67c3bfd6b702a263cd40eaee,YESSIRRR I BEEN WAITIN ON THIS ONE!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40eaef,Did he diss 50?,0,1,0,0,Neutral
67c3bfd6b702a263cd40eaf0,NAHH THE TRANSITION IS EVIL!!!,0.569,0.431,0,-0.7412,Negative
67c3bfd6b702a263cd40eaf1,Anyone want to know the sample? Debbie Deb - when I hear music 🎉🎉🎉🎉🎉,0,0.894,0.106,0.0772,Positive
67c3bfd6b702a263cd40eaf2,Ohhhh this the full song we was waiting for 💯💯💯💯,0,1,0,0,Neutral
67c3bfd6b702a263cd40eaf3,😭 finally he dropped it,0,1,0,0,Neutral
67c3bfd6b702a263cd40eaf4,I feel good get THE FUCK OUT MY FAaAaaAceeeee 😭🔥,0.3,0.495,0.205,-0.3254,Negative
67c3bfd6b702a263cd40eaf5,Been waiting!! 🎉🎉🎉🎉🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40eaf6,King KDOT 👑💯,0,1,0,0,Neutral
67c3bfd6b702a263cd40eaf7,LFG,0,1,0,0,Neutral
67c3bfd6b702a263cd40eaf8,Beeing saying to drop a full song and he did😭🙏,0.208,0.792,0,-0.2732,Negative
67c3bfd6b702a263cd40eaf9,🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eafa,Kendrick is just a chill guy🗣️,0,1,0,0,Neutral
67c3bfd6b702a263cd40eafb,nah cuz i got back from school and my brother just said that kenny dropped,0.097,0.903,0,-0.1027,Negative
67c3bfd6b702a263cd40eafc,"YO SQUABBLE UP, SQUABBLE UP 🗣<br><a href=""http://www.youtube.com/results?search_query=%23nomadnation"">#NOMADNATION</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40eafd,Finally,0,1,0,0,Neutral
67c3bfd6b702a263cd40eafe,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eaff,It’s pay day and Kendrick just dropped an album. What more could I ask for?!!,0.132,0.868,0,-0.2462,Negative
67c3bfd6b702a263cd40eb00,Ahhhhhhhhhhhhhhhh! 🤗🤭🤪,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb01,"I&#39;m waiting for No Life Shaq reaction to this😂😂😂,,,he gon squabble up😭🇰🇪🔥",0.167,0.833,0,-0.296,Negative
67c3bfd6b702a263cd40eb02,Crazy,1,0,0,-0.34,Negative
67c3bfd6b702a263cd40eb03,We eating good tonight,0,0.508,0.492,0.4404,Positive
67c3bfd6b702a263cd40eb04,Keep shining Ken!!✨👏🏽,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb05,😅😅😅💯💯💯💯🇿🇦🇿🇦🇿🇦🎶🎶🎶🎶🎶🐐🙏,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb06,I KNEW IT WAS THE INTRO TO A NEW SONGGGG😝😝😝😝🔥🔥🔥🔥😝,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb07,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=137"">2:17</a> aaaaaaaAAAAAAAAHHHHH🐺🐺🐺🐺🔥🔥🔥🔥",0,1,0,0,Neutral
67c3bfd6b702a263cd40eb08,"Hey Dot, can I get a drop, im like nika no🗣🔥",0.181,0.603,0.216,0.1027,Positive
67c3bfd6b702a263cd40eb09,ON A FRIDAY AYYYY,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb0a,This Shii More FYA than Expected 🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb0b,LISTENED TO THIS AT SCHOOL AS SOON AS IT DROPPED,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb0c,&quot;Don&#39;t let them know your next move&quot; thats what kendrick is,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb0d,🎉🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb0e,Been a dog!,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb0f,All tracks 💯.  But &quot; Man at the garden&quot; is spécial.,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb10,This nigga really dropped...🔥😤,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb11,GODDAMN THAT BEAT DROP!,0.733,0.267,0,-0.6696,Negative
67c3bfd6b702a263cd40eb12,I was NOT ready for this 😳,0.345,0.655,0,-0.2755,Negative
67c3bfd6b702a263cd40eb13,Let’s goooooooo,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb14,"So umm, i had no idea the song was going to drop like this when i saw the teaser on the not like us video, this song is more fire than i thought it would be. I honestly thought Kendrick was gonna drop on super bowl day, but im glad he dropped today, this song fire",0.181,0.634,0.185,0.3032,Positive
67c3bfd6b702a263cd40eb15,wtf soooo wonderful,0.447,0.118,0.435,-0.0258,Neutral
67c3bfd6b702a263cd40eb16,🐐,0,0,0,0,Neutral
67c3bfd6b702a263cd40eb17,"KENDRIIIIIIIIIICIIIIICKKKKKKKKKKKKKKKK DROP ANOTHER DISSTRACK, AND MY LIFE, IS YOURRRRRSSSSSS",0.208,0.792,0,-0.2732,Negative
67c3bfd6b702a263cd40eb18,Song as great as it sounded as a snippet,0,0.631,0.369,0.6249,Positive
67c3bfd6b702a263cd40eb19,About time,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb1a,Black Friday fr,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb1b,KENDRICK DROPPING A TWELVE SONG ALBUM IS SOMETHING I DIDNT EXPECT TO HAPPEN BUT ITS SLEMTHIGN I DESPERATELY WANTED TO HAPPEN<br>KENDRICK THE G.O.A.T,0.191,0.809,0,-0.6704,Negative
67c3bfd6b702a263cd40eb1c,No comment 😢😢😢😢😢😢😮😢,0.524,0.476,0,-0.296,Negative
67c3bfd6b702a263cd40eb1d,More of the same in his latest song 🥱,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb1e,Best Friday ever,0,0.323,0.677,0.6369,Positive
67c3bfd6b702a263cd40eb1f,After all this time we finally got it lets go,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb20,Bro sneak-dropped another banger,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb21,The Broccoli Joint has a name! 🤣,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb22,NOT LIKE US😂😂😂,0.513,0.487,0,-0.2755,Negative
67c3bfd6b702a263cd40eb23,Oh wow he actually used Debbie Deb as a sample. I must be next on the list!,0,0.774,0.226,0.6239,Positive
67c3bfd6b702a263cd40eb24,🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb25,Ahhhhh so this is what the start of not like us is!!!,0.213,0.787,0,-0.4563,Negative
67c3bfd6b702a263cd40eb26,ive literally no idea how to be in attention and leave cool comment and get tons of likes,0.151,0.622,0.227,0.4019,Positive
67c3bfd6b702a263cd40eb27,Yasssssss sirrrrr!!! Luv tha whole album. Excellant job KDot Lamar😊😍😘💛,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb28,From New Orleans to California I fucks with y&#39;all ❤❤,0.279,0.721,0,-0.4767,Negative
67c3bfd6b702a263cd40eb29,Crazy,1,0,0,-0.34,Negative
67c3bfd6b702a263cd40eb2a,🥵🔥 Great way to finish the year bro,0,0.631,0.369,0.6249,Positive
67c3bfd6b702a263cd40eb2b,Now this is a Black Friday.,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb2c,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉building cooling 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉I hear you🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb2d,@NoLifeShaq we waiting homie 🙏 👀,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb2e,Is my music good ?,0,0.508,0.492,0.4404,Positive
67c3bfd6b702a263cd40eb2f,🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb30,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb31,HE DROPPED ITTTTTT,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb32,Black Friday came early with this one <br>💯,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb33,yessssssss 🔥🔥🖤,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb34,GRAHHHHHHHHHHHHHHHHHHH,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb35,TRUMP 2024.,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb36,Wheres not like us ??? [proud],0.346,0.654,0,-0.3919,Negative
67c3bfd6b702a263cd40eb37,LETSGOOOOOOOOO,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb38,LIFE GOES ON I NEED ALL MY BABIES  🗣️🗣️🗣️🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb39,Oh no kdot didn&#39;t 🔥🔥,0.355,0.645,0,-0.296,Negative
67c3bfd6b702a263cd40eb3a,SQUABBLE UP !!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb3b,Brooooooooother c  Walk,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb3c,Bro did not miss with this album 🔥 💯,0,0.806,0.194,0.1139,Positive
67c3bfd6b702a263cd40eb3d,that Debbie Deb sample 🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb3e,Oooooh,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb3f,KDot just dropping heat like it&#39;s nothing 🔥🔥🔥,0,0.737,0.263,0.3612,Positive
67c3bfd6b702a263cd40eb40,Bro spitting,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb41,this is the sound!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb42,GOD Knows your the 🐐🌪📼,0,0.585,0.415,0.4278,Positive
67c3bfd6b702a263cd40eb43,NEW ALBUM WITH NO WARNING DAMNNNNNNNNNN,0.535,0.465,0,-0.5574,Negative
67c3bfd6b702a263cd40eb44,My God!  You Rap Niggas In Trouble!,0.482,0.339,0.178,-0.555,Negative
67c3bfd6b702a263cd40eb45,3hrs in and we on half a mil,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb46,🔥👍🏽🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb47,THATS CRAZY JUST RANDOMLY DROPPING AN ALBUM,0.286,0.714,0,-0.34,Negative
67c3bfd6b702a263cd40eb48,🎉🎉🎉🎉❤❤❤❤😂😂😂yes it is fryeesssssss,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb49,.,0,0,0,0,Neutral
67c3bfd6b702a263cd40eb4a,Been waiting for this one... TURN IT UPPP,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb4b,i thought it was gonna be not like us bc of the intro lol,0.133,0.691,0.176,0.1754,Positive
67c3bfd6b702a263cd40eb4c,I&#39;m listening this 2033,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb4d,THIS CALI SHIT💯💯💯🌴🌴,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb4e,Gotta drop the music video for this one,0.231,0.769,0,-0.2732,Negative
67c3bfd6b702a263cd40eb4f,💪🏽🐸,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb50,finally,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb51,DRAKE CAN NEVER🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb52,HE ACTUALLY DROPPED THE SNIPPET,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb53,LA to hard 💙,0.412,0.588,0,-0.1027,Negative
67c3bfd6b702a263cd40eb54,Where is Drake ?,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb55,KENDRICK STAY COOKING 🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb56,💯⛽️💯🔥⛽️💯⛽️,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb57,🎉🎉🎉🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb58,Another 100% hit,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb59,"<a href=""https://www.youtube.com/watch?v=uzxfImDaKFc"">https://youtu.be/uzxfImDaKFc?si=VgRenpIPu79k58tk</a><br>Hampton VAs finest 🤞",0,1,0,0,Neutral
67c3bfd6b702a263cd40eb5a,He actually dropped it🤧🤧,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb5b,Finally the full version 🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb5c,YOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb5d,"<a href=""https://www.youtube.com/watch?v=-zebARCfcXI"">https://youtu.be/-zebARCfcXI?si=6p0-aou57Cupf2ja</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40eb5e,I’m not studying this weekend I’ll be grinding this all weekend.,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb5f,YESSSSS,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb60,Smart move mate ❤️‍🔥,0,0.526,0.474,0.4019,Positive
67c3bfd6b702a263cd40eb61,He owns a GNX. So he named this ablum after his car. Nice.,0,0.797,0.203,0.4215,Positive
67c3bfd6b702a263cd40eb62,DAMNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb63,🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb64,"It was a pleasure to have witnessed this with y&#39;all on Friday November 22, 2024 🔥🔥🔥",0,0.791,0.209,0.5719,Positive
67c3bfd6b702a263cd40eb65,"2024 was crazy, Firstly the disses, Now this FIRE ALBUMMM 🔥🔥🔥😤😤",0.403,0.597,0,-0.7241,Negative
67c3bfd6b702a263cd40eb66,Ownership; the blueprint is by me.,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb67,"<a href=""https://www.youtube.com/watch?v=-zebARCfcXI"">https://youtu.be/-zebARCfcXI?si=6p0-aou57Cupf2ja</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40eb68,🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb69,Dayum,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb6a,the falloff is real,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb6b,"<a href=""https://www.youtube.com/watch?v=uzxfImDaKFc"">https://youtu.be/uzxfImDaKFc?si=VgRenpIPu79k58tk</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40eb6c,shit got me throwing up gang signs.<br>IM NOT EVEN IN A GANG 😭😭,0.247,0.753,0,-0.5574,Negative
67c3bfd6b702a263cd40eb6d,"<a href=""https://www.youtube.com/watch?v=jcHlUoxHEJY"">https://youtu.be/jcHlUoxHEJY?si=q6SrfEmAysF-LzfZ</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40eb6e,THE BROCCOLI IS HERE 🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb6f,🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb70,THIS IS A GOOD FRIDAY 🔥🔥,0,0.524,0.476,0.5622,Positive
67c3bfd6b702a263cd40eb71,"amazing birthday present, thank you kendrick 🙏",0,0.388,0.612,0.743,Positive
67c3bfd6b702a263cd40eb72,Whats the password?,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb73,"<a href=""https://www.youtube.com/watch?v=uzxfImDaKFc"">https://youtu.be/uzxfImDaKFc?si=mfQudQxeP3VEjl0t</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40eb74,<b>I understand now</b> energy ⚡,0,0.588,0.412,0.2732,Positive
67c3bfd6b702a263cd40eb75,"<a href=""https://www.youtube.com/watch?v=uzxfImDaKFc"">https://youtu.be/uzxfImDaKFc?si=mfQudQxeP3VEjl0t</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40eb76,It&#39;s looking like a Kendrick weekend,0,0.615,0.385,0.3612,Positive
67c3bfd6b702a263cd40eb77,Now that&#39;s a banger 🙌,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb78,Niggas get off,0.545,0.455,0,-0.34,Negative
67c3bfd6b702a263cd40eb79,This is fucking FIRE💯💯💯💯💯💯💯,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb7a,Kendrick just opened his mouth someone go hand em a Grammy right now,0,0.775,0.225,0.4939,Positive
67c3bfd6b702a263cd40eb7b,🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb7c,HE ACTUALLY DROPPED CHAT,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb7d,Thanksgiving break for my school and this released LIFE IS GOOD,0,0.734,0.266,0.5622,Positive
67c3bfd6b702a263cd40eb7e,Skate depot on Sunday,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb7f,❤❤❤,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb80,Bro singing like a g.o.a.t. literally😭😭,0,0.615,0.385,0.3612,Positive
67c3bfd6b702a263cd40eb81,607 fina go crazy 😂,0.444,0.556,0,-0.34,Negative
67c3bfd6b702a263cd40eb82,Early,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb83,Is this just me or does this beat sounds different from the actual snipet 💀,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb84,"Finaaaallllly!!! He had me singing the little sample he gave in the &quot;They Not Like Us&quot;  vid, OVER AND OVER!!",0.147,0.853,0,-0.507,Negative
67c3bfd6b702a263cd40eb85,Broccoli Drake 😂,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb86,Fuck being sad KFK DROPPED A BANGGGEEERRRRR 🗣️🗣️🗣️🗣️‼️‼️‼️‼️‼️‼️🔥🔥🔥🔥🔥,0.569,0.431,0,-0.765,Negative
67c3bfd6b702a263cd40eb87,this friday is the GREATEST friday ever,0,0.549,0.451,0.7125,Positive
67c3bfd6b702a263cd40eb88,💯💯,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb89,This shit 🔥🔥🔥🥰🥰🥰🥰🥰,0.643,0.357,0,-0.5574,Negative
67c3bfd6b702a263cd40eb8a,Okayyyyyyyyyy,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb8b,Y’all better put some respect on Kendrick name. He didn’t come to play,0,0.543,0.457,0.8126,Positive
67c3bfd6b702a263cd40eb8c,This is called ablum...album of the year❤,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb8d,Bro took the 1/507 buick gnx just for the album cover. Nice!,0,0.781,0.219,0.4753,Positive
67c3bfd6b702a263cd40eb8e,Mustard on the beat!!! Its giving not like us!!,0.166,0.552,0.281,0.3523,Positive
67c3bfd6b702a263cd40eb8f,DEBBIE DEB!!!!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb90,FORGET CARTI DIS 🔥🔥🔥🔥🔥,0.467,0.533,0,-0.3885,Negative
67c3bfd6b702a263cd40eb91,Loving the album🔥🔥🫡,0,0.339,0.661,0.5994,Positive
67c3bfd6b702a263cd40eb92,Ts is HEAT,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb93,You will not regret this one in 1.5x speed as well,0,0.67,0.33,0.5318,Positive
67c3bfd6b702a263cd40eb94,"Kendrick Lamar deserved to perform at the Superbowl <a href=""https://www.youtube.com/shorts/cSJ57qTV0LM"">https://youtube.com/shorts/cSJ57qTV0LM?si=uec3yh8UaiJ5VIAI</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40eb95,🔥💯🩷,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb96,🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb97,Hot garbage lol,0,0.417,0.583,0.4215,Positive
67c3bfd6b702a263cd40eb98,🐐🐐,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb99,I thought I&#39;d be dead before I saw the full release of this of this😭,0.264,0.736,0,-0.6486,Negative
67c3bfd6b702a263cd40eb9a,I need this. The preview in the &quot;Not Like Us&quot; music video just had me feining for more.,0,0.865,0.135,0.3612,Positive
67c3bfd6b702a263cd40eb9b,Reincarnated I am a stargazing <br>Hearing this in a song feels illegal no cap,0.392,0.608,0,-0.7003,Negative
67c3bfd6b702a263cd40eb9c,IT DIDNT STOP!!!! Ayeeeeeeee 🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb9d,FINALLY!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,1,0,0,Neutral
67c3bfd6b702a263cd40eb9e,"<a href=""https://www.youtube.com/watch?v=301vt8Ox0mo"">https://youtu.be/301vt8Ox0mo?si=_z9KUGflWtPjMPy9</a>",0,1,0,0,Neutral
67c3bfd6b702a263cd40eb9f,"K-Dot = GOAT, Never misses 🎉",0,0.643,0.357,0.1695,Positive
67c3bfd6b702a263cd40eba0,"Just had a good ass nap, woke up, got paid and Kendrick dropped a new album with a full version of that snippet. Top 1 Friday of all time!",0.115,0.722,0.164,0.126,Positive
67c3bfd6b702a263cd40eba1,🔴🚨🛑,0,1,0,0,Neutral
67c3bfd6b702a263cd40eba2,Damn Drake did us all a favor!,0.287,0.426,0.287,0,Neutral
67c3bfd6b702a263cd40eba3,🎉yes yes ....I&#39;m doin choreography soon,0,0.649,0.351,0.4019,Positive
67c3bfd6b702a263cd40eba4,Snippet full version before gta6,0,1,0,0,Neutral
67c3bfd6b702a263cd40eba5,A artist for females and weird ninjas,0.254,0.746,0,-0.1779,Negative
67c3bfd6b702a263cd40eba6,K DOT is here with a albummm damn,0.351,0.649,0,-0.4019,Negative
67c3bfd6b702a263cd40eba7,It’s bad,0.778,0.222,0,-0.5423,Negative
67c3bfd6b702a263cd40eba8,The album may be short and the songs may also be short but it’s still peak 🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40eba9,"TOP OF THE RAP GAME, LEANING ON A 1987 BUICK GRAND NATIONAL (GNX) ONLY 500 MADE IN 1987.  NO LICENSE PLATE🩸💯🩸",0.112,0.649,0.239,0.516,Positive
67c3bfd6b702a263cd40ebaa,All the way to South Africa we up here 🎶🎶🎶🎶💣💣💣💣🔥🔥🔥🔥😩😩😩😩😩,0,1,0,0,Neutral
67c3bfd6b702a263cd40ebab,Kendrick I wasn&#39;t prepared for this 🤧😭😭😭😭😭😭,0,0.725,0.275,0.2263,Positive
67c3bfd6b702a263cd40ebac,Bruh this slaps,0,1,0,0,Neutral
67c3bfd6b702a263cd40ebad,🔥,0,0,0,0,Neutral
67c3bfd6b702a263cd40ebae,i loved the album,0,0.339,0.661,0.5994,Positive
67c3bfd6b702a263cd40ebaf,FINALLY NO MORE REPEAT VERSE. WE GOT THR FULL VERSION 🔥🔥🔥🔥🔥,0.227,0.773,0,-0.4466,Negative
67c3bfd6b702a263cd40ebb0,🔥 🔥 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40ebb1,Jay-Z definitely dropping next,0,0.526,0.474,0.4019,Positive
67c3bfd6b702a263cd40ebb2,Straight Heat!!  Gotta get wack100 for a video feature since he stay trying to  &quot;Squabble&quot; or Jerome from snowfall &quot;Teach ya mans how to Squabble&quot; LOL,0,0.793,0.207,0.7199,Positive
67c3bfd6b702a263cd40ebb3,❤🎉,0,1,0,0,Neutral
67c3bfd6b702a263cd40ebb4,i was singing the teaser all day and i come home and see this 😭 ly kendrick,0.11,0.658,0.233,0.5023,Positive
67c3bfd6b702a263cd40ebb5,Welp… here goes another TikTok run 😂😂,0,1,0,0,Neutral
67c3bfd6b702a263cd40ebb6,"<a href=""https://www.youtube.com/watch?v=NYH6Oa4PXlY&amp;t=27"">0:27</a> did he just diss Yeat🔔?????? I can not tell what he said",0,1,0,0,Neutral
67c3bfd6b702a263cd40ebb7,WE HEARING THE FULL VERSION WITH THIS FIRDAY🗣🗣🗣🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40ebb8,I am,0,1,0,0,Neutral
67c3bfd6b702a263cd40ebb9,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,1,0,0,Neutral
67c3bfd6b702a263cd40ebba,“Thank you” we all say in unison ✨,0,1,0,0,Neutral
